"Petition","URL","State","Signatures Count"
"Ban school uniforms","https://petition.parliament.uk/petitions/742463","open",147
"Amend Prison Rules to give a statutory minimum of 2 hours daily out-of-cell time","https://petition.parliament.uk/petitions/742469","open",159
"Get rid of the reception baseline assessment","https://petition.parliament.uk/petitions/742519","open",764
"Fund teacher training for mental health first aid and suicide prevention","https://petition.parliament.uk/petitions/742545","open",333
"Hold a referendum on recognition of a Palestinian State","https://petition.parliament.uk/petitions/742547","open",91
"Review the process of NHS continuing healthcare (CHC)","https://petition.parliament.uk/petitions/742559","open",33
"Relax the spacing requirements on UK personalised vehicle registration plates","https://petition.parliament.uk/petitions/742572","open",220
"Lower minimum salary threshold for veterinary surgeons on skilled visa","https://petition.parliament.uk/petitions/742597","open",28
"Only resident British citizens over 18 should be allowed to vote in elections.","https://petition.parliament.uk/petitions/742620","open",252
"Ban all therapy animals in prisons","https://petition.parliament.uk/petitions/742627","open",46
"Replace the disability VAT exemption with 0% VAT on disability-related products","https://petition.parliament.uk/petitions/742630","open",37
"Remove VAT from text-to-speech voices for computer operating systems","https://petition.parliament.uk/petitions/742631","open",32
"Recognise circus and fairgrounds in the UK inventory of ICH","https://petition.parliament.uk/petitions/742653","open",7256
"Allow people with Indefinite Leave to Remain to vote in parliamentary elections","https://petition.parliament.uk/petitions/742655","open",102
"Don't let schools make religious studies compulsory for GCSEs","https://petition.parliament.uk/petitions/742659","open",50
" Legalise pepper spray in England","https://petition.parliament.uk/petitions/742673","open",4292
"Call for new laws on who can administer Botox and dermal filler injectables.","https://petition.parliament.uk/petitions/742684","open",88
"Make it illegal for politicians to use false information and statistics","https://petition.parliament.uk/petitions/742718","open",204
"Provide funding for ingredients for food related GCSE subjects","https://petition.parliament.uk/petitions/742720","open",39
"Fund a new way to support young people with SEND in schools.","https://petition.parliament.uk/petitions/742731","open",216
"Set national planning rules to ban incinerators near facilities for children","https://petition.parliament.uk/petitions/742738","open",331
"Allow legal professionals to conduct litigation without being solicitors","https://petition.parliament.uk/petitions/742748","open",42
"We call on UK Government to provide sex crime victims with free legal support","https://petition.parliament.uk/petitions/742795","open",537
"Inform patients if vaccine was developed from aborted human foetus cell lines","https://petition.parliament.uk/petitions/742800","open",32
"Ban fines for free flow toll roads until after reminders are sent","https://petition.parliament.uk/petitions/742836","open",122
"Replace Public Sector Pension schemes with a defined contribution scheme 4%/6%","https://petition.parliament.uk/petitions/742838","open",103
"Require online platforms to remove misinformation targeting bereaved families","https://petition.parliament.uk/petitions/742843","open",6412
"Lower the state pension age to 65 years old","https://petition.parliament.uk/petitions/742848","open",147
"Require providers to offer a dual fuel social tariff for disabled/low earners ","https://petition.parliament.uk/petitions/742849","open",36
"Make a law to protect ILR from abolition and retrospective changes","https://petition.parliament.uk/petitions/742864","open",1462
"Ban aspartame in our food and drinks","https://petition.parliament.uk/petitions/742869","open",97
"Implement an easily accessible public register of convicted domestic abusers.","https://petition.parliament.uk/petitions/742873","open",89
"Require that photo ID and fingerprints are taken prior to the purchase of knives","https://petition.parliament.uk/petitions/742878","open",179
"Prohibit sale of helium except for essential medical and scientific use.","https://petition.parliament.uk/petitions/742882","open",53
"Fund awareness campaigns on rape & sexual assault law for adults over 30","https://petition.parliament.uk/petitions/742884","open",26
"Hold General Elections every four years","https://petition.parliament.uk/petitions/742905","open",56
"Government to use ‘Southwest Asia and North Africa' (SWANA) not Middle East","https://petition.parliament.uk/petitions/742924","open",24
"Ban higher car insurance premiums for young drivers","https://petition.parliament.uk/petitions/742967","open",29
"Introduce Y Ddraig Goch (The Red Dragon) to the union flag (representing Wales)","https://petition.parliament.uk/petitions/742977","open",34
"Introduce mandatory registration and licensing for e-bikes","https://petition.parliament.uk/petitions/742978","open",73
" Automatically obtain a Class 2 license after 2 years of a PSV driving licence","https://petition.parliament.uk/petitions/742981","open",284
"Release unredacted medical records to Nuclear Test Veterans.","https://petition.parliament.uk/petitions/742997","open",130
"Stop the use of taxis for asylum seeker transport","https://petition.parliament.uk/petitions/742998","open",194
"Cut VAT for local hospitality – for Pubs, Cafes & Restaurants ","https://petition.parliament.uk/petitions/743021","open",6999
"Fund more training for teachers to support children with SEN","https://petition.parliament.uk/petitions/743033","open",133
"Extend the kinship care allowance pilot to all local authorities","https://petition.parliament.uk/petitions/743040","open",2454
"Move the UK Parliament and government departments to the North of England","https://petition.parliament.uk/petitions/743041","open",70
"Increase funding for NHS cancer care to make patients access treatments quicker","https://petition.parliament.uk/petitions/743042","open",1907
"Fund free access for all home educated children to GCSE examinations","https://petition.parliament.uk/petitions/743064","open",128
"Ban culling of hatched male chicks.","https://petition.parliament.uk/petitions/743065","open",86
"Write off all plan 1 Student Loans after 25 years","https://petition.parliament.uk/petitions/743100","open",40
"Fund ADHD Parenting Classes with Expert Tools and Support","https://petition.parliament.uk/petitions/743108","open",40
